SemanticClusterInsightsNetwork,esquisse.dashboardanalyticsmodules,semTools,reshape2,similR,vip,rcosmo,igraph,broom,caret,broom,expss,stats,cvms,slam,importanceTools,ggraph, mlogit ,randomForest,boot,,forecast,crosstalk,factoextra,janitor,lavaan,ggplot2,pROC,brms,text,colorRamps,tm,plotly,ggplotly,ggannotate,janitor,ggplotly,clusterR,ggmosaic,ggraph,xts,ggvis,vcd,timetk,truncnorm,rpart,ggplot2,maptools,esquissePipeline,kableExtra,Rdimtools,ssizeEnergyMedicine,leafletExtraEnhanced,maxnet,lqa,ggtreeExtensions,FactoMineR,dagitty,biganalytics
CorpusAnalysisInsightsHelper,esquisse.chartdashboardframework,glmmTMB,httr,proximityClustering,SHAPforxgboost,textstem,performance,lmtest,caret,cluster,d3tree,ggplot2,lmtest,proxy,imputeclust,networkD3, semPlot ,dplyr,tune,,fpp3,tidyverse,caTools,hddplot,graph,lme4,bigrquery,lavaan,plotly,dplyr,plugin,rtweet,ggplot2,ggcircle,sjPlot,ggplot,gtsummary,class,tidygraph,zoo,plotly,vcdExtra,caTools,tuneR,tibble,plotly,vcd,esquisseSynthesizer,flextable,subspace,ssizeAyurveda,plotlyProxyEnhanced,sdm,rqPenExtra,phytoolsUtils,pcaMethods,causalgraph,biglm
SyntaxLexiconClusterHelper,esquisse.visualdashboardmodules,lme4,gridExtra,SpectralGraphTopology,shapviz,data.table,remotes,FactoMineR,caret,statnet,visNetwork,partykit,lme4,FNN,imputeR,threejs, survival ,lme4,infer,,tidyverse,Rcmdr,forecastML,tibbletime,MIIV,randomForest,ggfortify,lme4,cluster,ggplot2,textcat,text2vec,gganimate,ggbackground,cowplot,ggplot2,dplyr,ggforce,visNetwork,tsibble,ggrepel,stringdist,ggplot2,rpart,spdep,dplyr,vegan,esquisseValidator,gt,LDRTools,ssizeTraditionalChineseMedicine,dygraphsEnhanced,modEvA,glmnetEx,apeExtras,ade4,dagR,bigrquery
TextInsightsHelperMapper,esquisse.textdashboardmodules,nlme,textir,spectralGraph,explain,ggwordcloud,stringdist,shinyjs,caret,tm,tidyverse,rpart,relimp,caretEnsembleExtras,imSim,visNetwork, rjags ,mlogit,stargazer,,ggplot2,rpart,caTools,vroom,rgl,caTools,mtl,rsq,caret,igraph,rpart,datawizard,plotly,ggseriesplot,spatstat,ggplot2,text2vec,ggalluvial,scatterD3,timeSeries,ggplot2,DescTools,stats,lme4,mlbench,spatialEco,scatterplot3d,esquisseBalancer,formattable,smacof,ssizeHerbalMedicine,highcharterExtra,spatialEco,plsGLM,apeExtensions,ca,DAGittyGUI,biglasso
SemanticTextInsightsTools,esquisse.datasetdashboardframework,survival,gtools,igraphClustering,explainer,tidytext,plyr,mclust,randomForest,plugin,psych,plot,scatterplot3d,RSNNS,inClust,ndtv, DAAG ,gbm,gridExtra,,tmaptools,plot,dplyr,rio,glmnet,gtools,xts,skimr,mboost,ggplot2,rmarkdown,shiny,ggseg,ggfacetwrap,pryr,ggplot2,timeDate,statnet,networkD3,lubridate,ggplot2movies,factoextra,ggfortify,cluster,neuralnet,xtable,rgl,esquisseEnhancer,reactable,MDS,ssizeHomeopathy,echarts4rEnhanced,geodist,bigstatsr,phylogenetics,vegan,pcalg,bigpca
CorpusMappingInsightsHelper,esquisse.researchpresentationdashboard,survminer,highcharter,NetClustering,flexsurv,ggplot2,tidyverse,dataMaid,randomForest,wordcloud,ggplot2,scales,VGAM,neuralnet,infclust,ggnetwork, lubridate ,car,ggplot2,,leaflet,C50,party,readr,pls,rstanarm,shinyjs,networkD3,ggplot2,caret,textstem,naniar,ggplotly,ggclusterplot,ggraph,ggplot2,stringdist,ggplot2helpers,plotly,padr,ggforce,data.table,dplyr,robustbase,cluster,car,caret,esquisseDataToolsPro,DT,isomap,ssizeNaturopathy,threejsExtensions,RColorBrewer,BigAnalytics,evolutionaryModels,adegenet,bnlearn,bigReg
SyntaxClusterMappingHelperTools,esquisse.presentationframeworktools,coxme,mclust,RCy3,survivalExtra,textdata,bigstatsr,igraph,caret,lavaan,rjags,randomForest,fmsb,nnet,InfoClust,ergm, broom ,glmnet,tidyr,,extras,tidygraph,xgboost,sqldf,spectR,lme4,Netica,rmarkdown,scatterplot3d,tseries,Rtsne,xtable,ggplot2,ggsegplot,tabular,ggplotly,tidyverse,gridExtra,highcharter,tibbletime,gganimate,survey,fpp2,pomp,pROC,RSNNS,stringdist,esquisseGraphEnhancer,rhandsontable,cmdscale,ssizeFunctionalMedicine,networkD3Enhanced,viridis,bigTabulate,bioinformaticsR,stats4,gRain,BioconductorLib
TextSentimentToolsHelper,esquisse.researchmetricsmodules,xtable,igraph,CytoscapeAutomation,cmprskExtra,quanteda,textregression,ggplot2,caret,gganimate,spatial,lme4,factoextra,RcppDL,InfSim,latentnet, glmnet ,deSolve,gtools,,leaflet,multcompView,randomForest,data,semPlot,mclust,tuneR,ggraph,textTinyR,flexdashboard,rpart,vcd,ggforce,ggtexthighlight,tidyverse,ggplot,dendextend,visNetwork,leaflet,forecast,ggraph,gamlss,Rcpp,coclustering,text,topicmodels,ggvis,esquisseFlowControl,Rcmdr,vegan2,ssizePrecisionHealth,visNetworkTools,ggmap,bigGP,bioR,GDAtools,Rgraphviz,biometrico
SemanticInsightsNetworkTools,esquisse.presentationdashboardtools,pROC,tidytext,cytoscapeR,rmsExtra,cluster,gtools,mclust,ggplot2,matrixStats,nnet,mlr,flexsurv,RcppNN,influenceTools,network, svMisc ,Causal,care,,mapview,vcd,ggplot2,table,broom,statmod,ggplot2,caTools,flightr,ggrepel,plot,tidytext,rgl,ggstackplot,tuneR,ggplot,caretEnsemble,ggcorrplot,ggExtra,prophet,ggmap,earth,panelvar,polycor,caTools,textclean,ggtree,esquisseAnalytics,car,adegenet2,ssizeWellnessCoaching,DiagrammeRExtra,ggspatial,bigrutils,GenomicsTools,mixOmics,igraphopt,bioinformatics-pipeline
CorpusSyntaxMappingNetwork,esquisse.visualdashboardframework,testthat,ggplot2,RCellomics,survminer,ggraph,survey,plyr,caret,knitr,svyvan,caTools,boot,RcppANN,informative,intergraph, randomForest ,gtools,tsibble,,spatstat,corrgram,rpart,dplyr,mclust,nlme,bigstatsr,fpp3,ggraph,forecast,tidyverse,ggplot2,ggtree,ggplothelpers,Rcmdr,ggplot2,lme4,ComplexHeatmap,scatterplot3d,fable,ggspatial,hddc,forecast,nnls,survminer,ggdag,car,esquisseAnalyzerTools,RcppRoll,phyloseq,ssizeHealthPromotion,DiagrammeRsvgEnhanced,cowplot,bigRegress,bioconductor,plsRglm,iGraphMRF,bio-models
SyntaxNetworkClusterMapper,esquisse.presentationdashboardmodules,ggplot2,ggmap,cellTools,pec,tm,quantmod,textclean,caret,clusterProfiler,ggplot2,shinyjs,rgl,rnn,infraTools,statnet, Rtsne ,survminer,survminer,,viridisLite,blme,data,glue,lmtest,lmtest,simrel,caret,earth,vcdExtra,dplyr,york,ggplot2,ggcoordplot,multcomp,ggplotly,ggthemes,tidyr,plotrix,tsDyn,ggnetwork,statmod,robustbase,rjags,plyr,Hmisc,ggraph,esquisseMetricsPro,zoo,microbiome,ssizeCommunityBasedResearch,kableExtraEnhanced,patchwork,bigDataManager,Biostrings,FactoClass,iGraphMCMC,bigmlR
TextInsightsClusterHelperTools,esquisse.datasetdashboardmodules,ggvis,tibble,imageR,psmisc,tidyverse,shinytest,ggplot2,caret,car,shiny,partykit,snowfall,mxnet,insightsClust,rmatio, data,forestmodel,ggalluvial,,ggplot2,RColorBrewer,table,tidyselect,dplyr,rjags,lme4,GGally,Rtsne,tibble,ggvis,shinyjs,ggseg,ggtextplot,Rcpp,ggplot2,conflicted,tmap,ggthemes,TSA,ggvis,binom,bfastMonitor,fixest,psych,textreg,Rtsne,esquisseExplorerPro,xts,metagenomeSeq,ssizeParticipatoryResearch,gtExtensions,gridExtra,bigDataTools,GenomicRanges,missMDA,iGraphPCA,bigDataSupport
CorpusExplorerInsightsTools,esquisse.chartmetricsframework,highcharter,rpart,imager,polycor,textTinyR,broom,ShinyTest,caret,e1071,ggdendro,highcharter,rpart,h2oDeepLearning,insightsFit,rstudioapi,table ,Pupillometry,party,,viridis,sna,dplyr,stringdist,ggbiplot,xgboost,mclust,ggplot2,fpc,MASS,ggmap,ggplot2,ggplotly,ggresponse,ggplot2,ggplot2,pROC,epix,ggrepel,urca,RColorBrewer,dendextend,timekit,maptree,forcats,rmarkdown,Hmisc,esquisseMapper,timeDate,biomformat,ssizeImplementationScience,flextableEnhanced,ggExtra,Broom,AnnotationDbi,ExPosition,ggdag,bigtime
SemanticTextMappingNetwork,esquisse.presentationframeworkdashboard,plotly,wordcloud2,EBImage,MBESS,tidytext,quanteda,survey,caret,tm,reshape,caTools,plot,tensorflow,insightsTools,usethis, lavaan ,spdep,car,,RColorBrewer,Map,MASS,data,matrixStats,plyr,envelope,reshape2,caretEnsemble,caretEnsemble,data,caret,ggtree,ggdiagnostic,gtools,ggplotly,rcompanion,gtools,directlabels,aTSA,ggplot2,pheatmap,xtable,matrixStats,shiny,randomForest,cluster,esquisseShinyPro,tseries,RDPutils,ssizeTranslationalResearch,formattableExtra,latticeExtra,broomExtra,ensembldb,prettyGraphs,dagTools,bigsimR
SyntaxClusterInsightsMapper,esquisse.textmetricsdashboard,leaflet,caret,magickPlus,coefplot,purrr,Rtsne,h2o,randomForest,plugin,car,mice,gsubfn,keras,interactiveClust,devtools, rpart,lme4,xtable,,colorRamps,gam,kernlab,table,remotes,survival,knn,caTools,kernlab,bigmemory,table,rJava,ggplot2,ggpairplot,h2o,ggplot2,tm,ggplot2,Hmisc,rugarch,viridis,glmmTMB,Rtsne,lmtest,knitr,text2vec,geosphere,esquisseInsight,quantmod,mothur,ssizeHealthDissemination,stargazerEnhanced,ggcorrplot,broomMixed,tximport,spca,structureDiscover,bigsimulations
TextNetworkInsightsTools,esquisse.analyticsdashboardmodules,leaflet.extras,clusterSim,OpenImageR,regclass,ggplot2,fuzzyjoin,magrittr,caret,corpus,lme4,plm,survival,torch,interactiveFit,roxygen2,plot ,rjags,brms,,maptools,psych,survival,sqldf,jtools,RSNNS,carData,ClusterR,randomForest,ggplot2,textTinyR,caTools,ggplotly,ggplotstats,tabplot,ggplot,plugin,heatmaply,lattice,rmgarch,plotly,xtable,ltsa,gtools,ggplot2,tuneR,psych,esquisseEvaluator,TTR,MicrobiomeR,ssizeHealthCommunication,texregExtensions,GGally,tidybayes,DESeq2,ggord,Rcoherence,bigheatmap
CorpusAnalysisMappingTools,esquisse.visualanalyticsdashboard,ggmap,nnet,ImageCluster,regtools,textfeatures,FSelector,rJava,caret,MASS,survminer,ggraph,shiny,pytorch,interactiveSim,testthat, shinytest ,igraph,tmap,,shinyjs,elasticnet,ctree,writexl,ggplot2,ca,robustbase,igraph,ranger,reshape2,ggplot2,multilevel,ggforce,ggplotline,lavaan,ggplot2,sentiment,igraph,RColorBrewer,betategarch,ggiraph,car,smooth,multiROC,survminer,topicmodels,nnet,esquissePlotter,PerformanceAnalytics,Biobakery,ssizeBehaviorChange,apaTablesEnhanced,corrplot,bayesplot,edgeR,vegan3d,gRbase,bigRegressions
SemanticNetworkMappingHelper,esquisse.dashboardmetricsframework,ggplot2,xtable,imageAnalysis,regsubsets,tm.plugin.textgraph,remotes,shinytest,caret,plotly,mice,knitr,maptools,autokeras,interactiveTools,pkgdown, ggmosaic ,finalfit,rgdal,,shinytest,stringdist,tibble,write,spatstat,shiny,limma,rgdal,party,tm,ggpubr,grid,ggplotly,gghighlightplots,leaflet,ggplot2,performance,ggpmisc,viridis,tseriesChaos,plot3D,imputeTS,arules,lmtest,quanteda,ggraph,vegan,esquisseChartTools,xtable,phytools2,ssizeHealthBehaviorModels,tableoneEnhanced,gghighlight,posteriorTools,limma,smacof,lavaanPlot,bigtools
SyntaxMappingInsightsHelper,esquisse.chartmetricsdashboard,ggraph,lavaan,EBImageTools,bestglm,ggplot2,caret,tuneR,caret,lme4,rmarkdown,data,vcd,kerasR,interpolate,covr, psych ,nnet,plm,,shinymaterial,survival,e1071,xlsx,SurvMiner,gdata,MCMCglmm,ggplot2,multcomp,stats,gridExtra,openxlsx,ggplot2,ggtrendplot,ggalluvial,ggplotly,tuneR,shinytest,scales,quantmod,plot3D,survey,xts,tgp,Rtsne,mclust,gtools,esquisseStyler,knitr,vegan3,ssizeSocialMarketing,MatchItEnhanced,ggrepel,dataRetrieval,NOISeq,MDSMap,SEMinR,bigTree
TextSentimentInsightsNetwork,esquisse.metricsanalyticsframework,igraph,ggbiplot,objectDetection,caretEnsemble,tm,stringr,caret,caret,textstat,textclean,table,mgcv,mlr3torch,interpolateClust,shinytest, clusterR ,lavaan,pROC,,shinydashboard,GGally,randomForestSRC,openxlsx,stringr,AER,e1071,rjags,superml,d3heatmap,leaflet,xts,ggplotly,ggturnover,mice,ggplot2,rpart,statmod,ggridges,TTR,graphlayouts,rpart,rjags,rmarkdown,e1071,textmodel,gplots,esquisseManager,rmarkdown,picante2,ssizeDigitalHealth,optmatchEnhanced,ggforce,dataCleanr,BiocParallelExtensions,projpred,OpenRepGrid,bigtables
CorpusSentimentInsightsTools,esquisse.presentationcharttools,visNetwork,Rtsne,imageClassification,SuperLearner,wordcloud2,tm,ggtext,randomForest,rpart,Rcpp,hyperSpec,gmodels,tabnet,interpolationTools,vignetteBuilder, ggfortify ,readr,sandwich,,leafem,semlog,plotly,googlesheets,caTools,tuneR,space,corrr,rsample,rmarkdown,data,purrr,ggtree,ggheatmap3D,ggthemes,ggplot2,plot,ggvis,gg,PerformanceAnalytics,visNetwork,ggmcmc,panelvar,fastDummies,rsample,rpart.plot,multcomp,esquisseCompiler,bookdown,ape2,ssizeMobileHealth,cobaltEnhanced,ggtext,dataMaid,BiocManager,infer,Rrepgrid,bigStatsML
SemanticClusterNetworkMapper,esquisse.presentationchartmodules,network,purrr,RSAGA,EnsembleML,textstem,text2vec,rsq,caret,smacof,gridExtra,ggstatsplot,e1071,interpret,intervalClust,knitr, rpart ,psych,gtools,,rbokeh,readtext,lmtest,googlesheets4,spBayes,dplyr,sp,party,ggplot2,lavaan,table,quantreg,ggplot2,ggbubbles,ggplot2,ggplot,rgeos,rgl,ggmuller,PortfolioAnalytics,igraph,lme4,timetk,boot,plyr,lavaan,ggnetwork,esquisseScheduler,pagedown,phangorn,ssizeHealthTechnology,synthpopTools,ggstatsplot,janitor,biocLite,introverse,Rqome,bigViz
SyntaxClusterHelperNetwork,esquisse.charttoolsframework,statnet,survminer,SAGAtools,gamlr,textclean,ggraph,gtools,caret,sinew,gmodels,mclust,tuneR,lime,intervalFit,rmarkdown, dplyr ,ggraph,MCMCpack,,tesseract,limma,quantreg,googledrive,geosphere,multcomp,rstudioapi,summarytools,catboost,philentropy,rJava,Hmisc,ggplotly,ggcartogram,geosphere,ggplot2,survival,lattice,ggpubr,timeDate,tidygraph,lme4,ggplot2,h2o,caret,data.tree,randomForest,esquisseViewer,xaringan,ade4bio,ssizeWearableTech,AmeliaEnhanced,ggpubr,skimr,bioCMod,pointblank,RcoherenceTools,bigsummary
CorpusTextMappingNetwork,esquisse.presentationtoolsframework,igraphdata,bigrquery,geospatialData,glmnetExtra,semantic,knitr,mclust,caret,caTools,kernlab,partykit,raster,shapviz,inverseFit,bookdown, factoextra ,sensitivity,ggpubr,,textTinyR,gplot,randomForest,googledrive,d3heatmap,glmnet,lme4,lme4,kernlab,reshape,tmap,broom,ggseg,ggprettify,gridExtra,ggplot,semPlot,ggplot2helpers,ggquickeda,FinancialInstrument,ggraph,MCMCpack,fpp3,FSelector,ggplot2,clustertR,ggplot2,esquisseUpdater,officer,ggtree,ssizeBigDataInHealth,miceEnhanced,plotly,funModeling,biomodules,validity,rpanel,bigProbit
TextInsightsToolsCluster,esquisse.dashboardmodulesframework,Rtsne,tidyr,spdata,lars,quanteda,dplyr,VennDiagram,caret,xtable,psychometric,tidymodels,caret,iml,inverseSim,blogdown, testthat ,kableExtra,tidyverse,,textclean,gsubfn,forecast,googlesheets4,geomorph,MASS,mlogit,plm,e1071,lattice,flexdashboard,testthat,ggplot2,ggframeplot,sjPlot,ggplot2,shinyjs,plotly,ggResidpanel,quantstrat,qgraph,panelView,lme4,rstanarm,data.table,spdep,ggraph,esquisseExporter,magick,treeio,ssizeAIInHealthcare,missForestEnhanced,dygraphs,naniar,bioseqTools,ValidateR,shinytableau,bigGraphs
SemanticInsightsHelperMapper,esquisse.dashboardanalyticsframework,umap,factoextra,geoR,elasticnetExtra,data.table,ggthemes,dendextend,caret,shinytest,xlsx,broom,dplyr,DALEX,invOpt,quarto, rjags ,car,lavaan,,stringr,cluster,rsample,googlesheets,stats4,sjPlot,performance,e1071,rpart,rmutil,ggmap,partykit,ggforce,ggpathtools,plyr,ggplot2,reticulate,leaflet,ggspectra,blotter,network,gamlss,quantreg,glmnet,fastDummies,ggplot2,lme4,esquisseConfig,webshot,tidytree,ssizeMachineLearningForHealth,HmiscExtensions,visNetwork,Amelia,biocore,flipPlots,DT,bigMatrixGraph
CorpusManagerMappingTools,esquisse.textanalyticsdashboard,tsne,RColorBrewer,geostatistics,plsExtra,ggplot2,statmod,qgraph,caret,ggplot2,xgboost,ggplot2,spdep,DALEXtra,investTools,tufte, fmsb ,plyr,coefplot,,dplyr,ks,timetk,maptools,DBI,rgl,jtools,clusterProfiler,plot,igraph,tidyverse,ggplot2,ggvis,ggtruecolor,psychTools,ggplot2,pheatmap,ggalluvial,ggstatsplot,FRAPO,ergm,stringr,forecast,lme4,cvms,ggcorrplot,spatstat,esquisseThemeBuilder,rsvg,rotl,ssizeHealthDataVisualization,naniarEnhanced,DiagrammeR,missForest,bioRTools,canvasXpress,reactable,bigMLtools
SyntaxNetworkMappingHelper,esquisse.presentationtoolsdashboard,deepnet,tsne,geoTools,cvTools,textdata,xgboost,vtable,caret,tidyr,gstat,dplyr,pROC,pdp,ipfFit,kableExtra, ggplot2 ,lubridate,DAAG,,readr,dplyr,xgboost,sp,pbivnorm,brms,compboost,fpc,spdep,flexsurv,plotly,ggrepel,shinytest,ggtransform,gsubfn,ggplot2,rgl,ggplot2,ggstrip,fPortfolio,statnet,sp,caTools,rrcov,gganimate,ggvis,rjags,esquisseBatch,cowplot,taxize,ssizeHealthEquity,VIMEnhanced,networkD3,mice,GenomicData,ggally,rhandsontable,bigMapVis
TextClusterToolsHelper,esquisse.visualpresentationframeworktools,keras,h2o,spacetimeAnalysis,glmulti,textfeatures,ggplot2,naniar,caret,memoise,lme4,e1071,randomForest,breakDown,ipfTools,officer, caret ,grf,mclust,,forcats,text,ggplot2,spatstat,knitr,lme4,plm,sna,ggplot2,treemap,dplyr,openair,ggseg,ggwrappers,rpart,ggplotly,geosphere,ggrepel,ggvis,fAssets,sna,factoextra,CausalImpact,PartK,rstatix,stats,glmnet,esquisseMapperPro,patchwork,metacoder,ssizeCulturalCompetency,dmwrEnhanced,igraph,missMDA,genomicsR,qgraph,formattable,bigMapTools
SemanticTextNetworkTools,esquisse.chartmodulesdashboard,tensorflow,data.table,geoscale,MASSExtra,topicmodels,ggdendro,shinytest,caret,rcdk,broom,sna,matlib,modelStudio,irFit,flextable, kableExtra ,tfruns,fixest,,lubridate,stringr,xpose,sf,foreach,lavaan,gdistance,text2vec,glmnet,plyr,viridis,lmtest,ggplotly,ggfullcircle,plot,ggplot2,plumber,ggplot2helpers,ggridges,fOptions,networkD3,pdftools,glmnet,xtable,dplyr,flexdashboard,dplyr,esquisseModeler,ggplotify,metagenomeSeq2,ssizeLinguisticCompetency,caretEnsembleExtensions,ggraph,VIM,genomicTools,EFAtools,gtExtras,bigListTools
CorpusAnalysisInsightsMapper,esquisse.presentationdashboardframework,mxnet,rpart.plot,geomorphTools,nnet,rJava,leaflet,lubridate,caret,textutils,mixed,shiny,timeDate,vip,irSim,gt, gtools ,panelr,dplyr,,ggplot2,pROC,forecastHybrid,raster,igraph,tree,caTools,textclean,shiny,fmsb,rgl,randomForestSRC,ggplot2,ggmetricplot,Rtsne,ggplot2,mlogit,dplyr,ggraph,RQuantLib,qgraph,glmnet,strucchange,lsmeans,lme4,xtable,caretEnsemble,esquisseScaler,ggtext,ALDEx2,ssizeHealthLiteracy,ensembleREnhanced,tidygraph,missCompare,GenomicFeatures,corrr,flextableExtras,bigClustering
SyntaxClusterToolsMapper,esquisse.textframeworkdashboard,xgboost,visNetwork,GeomorphR,neuralnet,dplyr,psych,plotly,caret,lavaan,tuneR,semantic,evd,mlr3extralearners,iterOpt,reactable, pheatmap ,purrr,e1071,,purrr,umap,caretEnsemble,rgdal,shinytest,gbm,edSurvey,dplyr,kernlab,deSolve,randomForest,bigrquery,ggraph,ggcometplot,GGally,ggplot2,Hmisc,ggraph,ggraphExtensions,derivatives,ggplot2,pheatmap,naniar,vcd,tseries,ggmap,spatialEco,esquisseSampler,ggimage,mixOmics3,ssizePatientEngagement,SuperLearnerEnhanced,threejs,simputation,OrganismDbi,performance,RDataTable,bigDataMapper
TextNetworkToolsMapper,esquisse.metricsframeworkdashboard,h2o,ggrepel,morphoTools,RSNNS,tm.plugin.stopwords,shinyjs,plyr,caret,ggplot2,jtools,Rtsne,sp,mlr3viz,iterTools,formattable, ggplot2 ,matchIt,igraph,,data,rsq,xgboost,rgeos,gridExtra,ts,Rglpk,xtable,data,ROCR,visdat,gdata,ggplotly,ggparametric2D,shinytest,ggplotly,d3tree,tidyverse,ggrepel,riskParityPortfolio,maptools,jtools,rjags,lme4,stringdist,textcleaner,Rtsne,esquisseMixer,gridtext,SPIEC-EASI,ssizeSharedDecisionMaking,mlbenchExtensions,qgraph,imputeExtra,GOstats,inspectdf,DataExplorer,bigAnalysisTools
SemanticNetworkToolsHelper,esquisse.textframeworkmodulesdashboard,catboost,fpc,phyloMorph,FNN,Rtsne,stringi,psych,caret,psychTestR,plyr,xtable,rJava,mlr3pipelines,itFit,DT, bigrquery ,lavaan,caret,,table,flexdashboard,caTools,geosphere,splines,testthat,card,ggraph,table,MASS,wordcloud2,spatial,ggplotly,ggvisplot,tmaptools,ggplot2,ggwordcloud,ggplot2,ggsci,RiskPortfolios,rgdal,multcompView,xts,jtools,pryr,ggthemes,spdep,esquisseLoader,RColorBrewer,SpiecEasi2,ssizeCareCoordination,ROCRExtra,psych,imputeTS,clusterProfiler,naniar,dataCompareR,bigModelsR
CorpusMappingNetworkHelper,esquisse.datasetframeworkdashboard,lightgbm,sna,treeDataAnalysis,h2o.ai,textTinyR,sjPlot,rpart,caret,shinyjs,emmeans,testthat,fitdistrplus,mlr3filters,itSim,sparkline, caTools ,doBy,randomForest,,rpart,rstanarm,survminer,rgl,rstatix,ggplot2,rcompanion,rjags,caTools,data,readr,shinyjs,ggplotly,ggsprinkleplot,gtsummary,ggplot2,multcomp,rpart,ggseqlogo,covarianceSelection,raster,Rtsne,ggplot2,gamlss,textTinyR,caret,neuralnet,esquisseUnloader,viridis,NetCoMi2,ssizeInterprofessionalCare,pROCEnhanced,semPlot,tsibbleExtra,ReactomePA,finalfit,datareport,bigmatrixData
SyntaxInsightsClusterTools,esquisse.chartframeworkdashboard,rpart.plot,Rcpp,treeGrowth,h2oEnsemble,tidyverse,textstem,futile,caret,tmap,scales,dendextend,geoR,mlr3fselect,itTools,googleVis, shiny,splines,causalImpact,,mice,ggeasy,lubridate,rgl,pheatmap,lubridate,miceadds,tidyverse,tune,table,tmap,ggplot2,ggmap,gglegendwrapper,xtable,ggplot,plotly,ggcorrplot,ggsparkline,covRobust,leaflet,cvms,panelvar,matlib,kernlab,scatterplot3d,rgl,esquisseDistributor,scico,microbiome2,ssizeTeamBasedCare,MetricsEnhanced,lavaan,fableExtra,DOSE,episensr,rapportools,bigStatisticalTools
TextInsightsMappingNetwork,esquisse.chartframeworkmodulesdashboard,rpart,plumber,forestR,arulesExtra,ggplot2,expss,logger,caret,tm,leaflet,xts,arulesViz,mlr3misc,ivClust,highcharter,semantic ,survival,tidyr,,randomForest,reshape,ggthemes,plotly,spdep,lme4,base,lavaanPlot,rpart,stargazer,ggvis,pheatmap,ggplot2,ggflavor,epicalc,ggplotly,textclean,lme4,ggspectra,MASS,spdep,survminer,smooth,mlr3,ggplot2,psych,boot,esquisseArranger,wesanderson,BiodiversityR2,ssizePatientCenteredCare,MLmetricsExtensions,OpenMx,TSclust,pathview,speff2trial,tabulizer,bigPredictiveAnalytics
SemanticClusterToolsMapper,esquisse.presentationmetricsframework,party,vegan,BiocForest,arulesVizExtra,gganimate,ggfortify,Hmisc,caret,plugin,geosphere,cvms,gstat,mlr3data,ivFit,plotly, rsample ,causalimpact,rjags,,ranger,crossval,broom,leaflet,geepack,car,teffects,textmineR,rsample,ggplot2,ggplot2,tibble,ggplotly,ggstackline,caretEnsemble,ggplot2,shinytest,ggplot2helpers,ggtern,robustbase,sp,gtools,ggfortify,copula,sp,rsample,ggplot2,esquisseStructurer,rcartocolor,ecodist,ssizeCommunityEngagement,DescToolsEnhanced,umx,timekit,gProfileR,survminer,pdftools,bigComparisons
CorpusExplorerMappingNetwork,esquisse.metricsframeworkmodules,randomForest,crosstalk,multicoreForest,recommenderlab,quanteda,mclust,lavaan,caret,sentiment,Rtsne,caret,splitstackshape,mlr3spatiotempcv,ivSim,ggiraph, car ,dplyr,cluster,,caTools,caretEnsemble,ggsignif,leaflet,scales,boot,jtools,rmarkdown,flexdashboard,bigstatsr,shiny,geosphere,ggplotly,ggpostplot,dplyr,ggplot2,modelr,Rtsne,ggthemes,mvtnorm,tmap,abind,CausalImpact,rgl,randomForest,lavaan,gtools,esquisseReshaper,pals,betapart,ssizeCoalitionBuilding,psychometricEnhanced,semTools,tseriesExtra,biomartr,ggforestplot,texreg,bigPatterns
SyntaxAnalysisInsightsTools,esquisse.analyticsframeworkdashboard,e1071,tuneR,seuratTools,MatrixExtra,textstem,MASS,rpart,caret,textstem,randomForest,vegan,survivalROC,mlr3temporal,ivTools,ggvis, knitr ,rmarkdown,matchit,,kernlab,ggthemr,ggplot2,extras,gdata,coda,bigstatsr,ggplot2,rjags,ggforce,textclean,xlsx,ggseg,ggwordcloud2,shinyjs,ggplot2,testthat,ggforce,ggtrack,psych,leaflet.extras,timeSeries,tsbox,readr,rpart.plot,tidyverse,clusterProfiler,esquisseDataEnhancer,ggsci,bioenv,ssizePartnershipDevelopment,effsizeEnhanced,blavaan,fracdiff,biomaRt,tsibble,broom,bigSummaries
TextSentimentInsightsToolsMapper,esquisse.metricsmodulesdashboard,kernlab,text2vec,scrnaTools,SparseM,NLP,forecast,rgl,caret,xtable,survival,ggraph,geomorph,mlr3proba,iwClust,r2d3, ggplot2 ,tidyverse,rjags,,rsample,summarytools,MASS,leafletCN,ggraph,spdep,flexsurv,brms,rmarkdown,rvest,stringdist,partykit,ggtree,ggpointsplot,ggplot2,ggplot2,saemix,ggjoy,ggvis,statmod,geosphere,plm,TTR,seas,rsample,lubridate,ggdendro,esquisseMapBuilder,basetheme,ade4pkg,ssizeCapacityBuilding,MBESSEnhanced,MixtureSEM,forecastHybrid,clusterUtils,feasts,modelr,bigClusterAnalysis
CorpusLexiconClusterTools,esquisse.datasetmodulesdashboard,tree,ggplot2,singleCellPlus,slam,text,gridExtra,glmulti,caret,plyr,ggplot2,factoextra,dendextend,mlr3batchmark,iwFit,dygraphs, gtools ,mclust,plm,,caret,ggplot2,ggplot2,tmap,bootStepAIC,brms,BayesianTools,plotly,plyr,Rcpp,svm,caret,shiny,ggplotcolor,multcompView,ggplot2,Rtsne,ggcorrplot,ggvoronoi,stable,spdat,dplyr,lme4,nlme,tm,jtools,multcomp,esquisseMapEditor,ggfortify,CAP,ssizeProgramEvaluation,ICCTools,metaSEM,prophetExtra,clusterTools,fable,vroom,bigTimesSeries
